2455935	6	3	3	0.00
2455935	1	4	3	0.00
2455935	2	4	3	0.00
2455935	3	4	3	0.00
2455935	4	4	3	0.00
2455935	5	4	3	0.00
2455935	6	4	3	0.00
2455935	1	5	3	0.00
2455935	2	5	3	0.00
2455935	3	5	3	0.00
2455935	4	5	3	0.00
2455935	5	5	3	0.00
2455935	6	5	3	0.00
2455935	1	6	3	0.00
2455935	2	6	3	0.00
2455935	3	6	3	0.00
2455935	4	6	3	0.00
2455935	5	6	3	0.00
2455935	6	6	3	0.00
2455935	1	1	4	0.00
2455935	2	1	4	0.00
2455935	3	1	4	0.00
2455935	4	1	4	0.00
2455935	5	1	4	0.00
2455935	6	1	4	0.00
2455935	1	2	4	0.00
2455935	2	2	4	0.00
2455935	3	2	4	0.00
2455935	4	2	4	0.00
2455935	5	2	4	0.00
2455935	6	2	4	0.00
2455935	1	3	4	0.00
2455935	2	3	4	0.00
2455935	3	3	4	0.00
2455935	4	3	4	0.00
2455935	5	3	4	0.00
2455935	6	3	4	0.00
2455935	1	4	4	0.00
2455935	2	4	4	0.00
2455935	3	4	4	0.00
2455935	4	4	4	0.00
2455935	5	4	4	0.00
2455935	6	4	4	0.00
2455935	1	5	4	0.00
2455935	2	5	4	0.00
2455935	3	5	4	0.00
2455935	4	5	4	0.00
2455935	5	5	4	0.00
2455935	6	5	4	0.00
2455935	1	6	4	0.00
2455935	2	6	4	0.00
2455935	3	6	4	0.00
2455935	4	6	4	0.00
2455935	5	6	4	0.00
2455935	6	6	4	0.00
2455942	1	1	1	0.00
2455942	2	1	1	0.00
2455942	3	1	1	0.00
2455942	4	1	1	0.00
2455942	5	1	1	0.00
2455942	6	1	1	0.00
2455942	1	2	1	0.00
2455942	2	2	1	0.00
2455942	3	2	1	0.00
2455942	4	2	1	0.00
2455942	5	2	1	0.00
2455942	6	2	1	0.00
2455942	1	3	1	0.00
2455942	2	3	1	0.00
2455942	3	3	1	0.00
2455942	4	3	1	0.00
2455942	5	3	1	0.00
2455942	6	3	1	0.00
2455942	1	4	1	0.00
2455942	2	4	1	0.00
2455942	3	4	1	0.00
2455942	4	4	1	0.00
2455942	5	4	1	0.00
2455942	6	4	1	0.00
2455942	1	5	1	0.00
2455942	2	5	1	0.00
2455942	3	5	1	0.00
2455942	4	5	1	0.00
2455942	5	5	1	0.00
2455942	6	5	1	0.00
2455942	1	6	1	0.00
2455942	2	6	1	0.00
2455942	3	6	1	0.00
2455942	4	6	1	0.00
2455942	5	6	1	0.00
2455942	6	6	1	0.00
2455942	1	1	2	0.00
2455942	2	1	2	0.00
2455942	3	1	2	0.00
2455942	4	1	2	0.00
2455942	5	1	2	0.00
2455942	6	1	2	0.00
2455942	1	2	2	0.00
2455942	2	2	2	0.00
2455942	3	2	2	0.00
2455942	4	2	2	0.00
2455942	5	2	2	0.00
2455942	6	2	2	0.00
2455942	1	3	2	0.00
2455942	2	3	2	0.00
2455942	3	3	2	0.00
2455942	4	3	2	0.00
2455942	5	3	2	0.00
2455942	6	3	2	0.00
2455942	1	4	2	0.00
2455942	2	4	2	0.00
2455942	3	4	2	0.00
2455942	4	4	2	0.00
2455942	5	4	2	0.00
2455942	6	4	2	0.00
2455942	1	5	2	0.00
2455942	2	5	2	0.00
2455942	3	5	2	0.00
2455942	4	5	2	0.00
2455942	5	5	2	0.00
2455942	6	5	2	0.00
2455942	1	6	2	0.00
2455942	2	6	2	0.00
2455942	3	6	2	0.00
2455942	4	6	2	0.00
2455942	5	6	2	0.00
2455942	6	6	2	0.00
2455942	1	1	3	0.00
2455942	2	1	3	0.00
2455942	3	1	3	0.00
2455942	4	1	3	0.00
2455942	5	1	3	0.00
2455942	6	1	3	0.00
2455942	1	2	3	0.00
2455942	2	2	3	0.00
2455942	3	2	3	0.00
2455942	4	2	3	0.00
2455942	5	2	3	0.00
2455942	6	2	3	0.00
2455942	1	3	3	0.00
2455942	2	3	3	0.00
2455942	3	3	3	0.00
2455942	4	3	3	0.00
2455942	5	3	3	0.00
2455942	6	3	3	0.00
2455942	1	4	3	0.00
2455942	2	4	3	0.00
2455942	3	4	3	0.00
2455942	4	4	3	0.00
2455942	5	4	3	0.00
2455942	6	4	3	0.00
2455942	1	5	3	0.00
2455942	2	5	3	0.00
2455942	3	5	3	0.00
2455942	4	5	3	0.00
2455942	5	5	3	0.00
2455942	6	5	3	0.00
2455942	1	6	3	0.00
2455942	2	6	3	0.00
2455942	3	6	3	0.00
2455942	4	6	3	0.00
2455942	5	6	3	0.00
2455942	6	6	3	0.00
2455942	1	1	4	0.00
2455942	2	1	4	0.00
2455942	3	1	4	0.00
2455942	4	1	4	0.00
2455942	5	1	4	0.00
2455942	6	1	4	0.00
2455942	1	2	4	0.00
2455942	2	2	4	0.00
2455942	3	2	4	0.00
2455942	4	2	4	0.00
2455942	5	2	4	0.00
2455942	6	2	4	0.00
2455942	1	3	4	0.00
2455942	2	3	4	0.00
2455942	3	3	4	0.00
2455942	4	3	4	0.00
2455942	5	3	4	0.00
2455942	6	3	4	0.00
2455942	1	4	4	0.00
2455942	2	4	4	0.00
2455942	3	4	4	0.00
2455942	4	4	4	0.00
2455942	5	4	4	0.00
2455942	6	4	4	0.00
2455942	1	5	4	0.00
2455942	2	5	4	0.00
2455942	3	5	4	0.00
2455942	4	5	4	0.00
2455942	5	5	4	0.00
2455942	6	5	4	0.00
2455942	1	6	4	0.00
2455942	2	6	4	0.00
2455942	3	6	4	0.00
2455942	4	6	4	0.00
2455942	5	6	4	0.00
2455942	6	6	4	0.00
2455949	1	1	1	0.00
2455949	2	1	1	0.00
2455949	3	1	1	0.00
2455949	4	1	1	0.00
2455949	5	1	1	0.00
2455949	6	1	1	0.00
2455949	1	2	1	0.00
2455949	2	2	1	0.00
2455949	3	2	1	0.00
2455949	4	2	1	0.00
2455949	5	2	1	0.00
2455949	6	2	1	0.00
2455949	1	3	1	0.00
2455949	2	3	1	0.00
2455949	3	3	1	0.00
2455949	4	3	1	0.00
2455949	5	3	1	0.00
2455949	6	3	1	0.00
2455949	1	4	1	0.00
2455949	2	4	1	0.00
2455949	3	4	1	0.00
2455949	4	4	1	0.00
2455949	5	4	1	0.00
2455949	6	4	1	0.00
2455949	1	5	1	0.00
2455949	2	5	1	0.00
2455949	3	5	1	0.00
2455949	4	5	1	0.00
2455949	5	5	1	0.00
2455949	6	5	1	0.00
2455949	1	6	1	0.00
2455949	2	6	1	0.00
2455949	3	6	1	0.00
2455949	4	6	1	0.00
2455949	5	6	1	0.00
2455949	6	6	1	0.00
2455949	1	1	2	0.00
2455949	2	1	2	0.00
2455949	3	1	2	0.00
2455949	4	1	2	0.00
2455949	5	1	2	0.00
2455949	6	1	2	0.00
2455949	1	2	2	0.00
2455949	2	2	2	0.00
2455949	3	2	2	0.00
2455949	4	2	2	0.00
2455949	5	2	2	0.00
2455949	6	2	2	0.00
2455949	1	3	2	0.00
2455949	2	3	2	0.00
2455949	3	3	2	0.00
2455949	4	3	2	0.00
2455949	5	3	2	0.00
2455949	6	3	2	0.00
2455949	1	4	2	0.00
2455949	2	4	2	0.00
2455949	3	4	2	0.00
2455949	4	4	2	0.00
2455949	5	4	2	0.00
2455949	6	4	2	0.00
2455949	1	5	2	0.00
2455949	2	5	2	0.00
2455949	3	5	2	0.00
2455949	4	5	2	0.00
2455949	5	5	2	0.00
2455949	6	5	2	0.00
2455949	1	6	2	0.00
2455949	2	6	2	0.00
2455949	3	6	2	0.00
2455949	4	6	2	0.00
2455949	5	6	2	0.00
2455949	6	6	2	0.00
2455949	1	1	3	0.00
2455949	2	1	3	0.00
2455949	3	1	3	0.00
2455949	4	1	3	0.00
2455949	5	1	3	0.00
2455949	6	1	3	0.00
2455949	1	2	3	0.00
2455949	2	2	3	0.00
2455949	3	2	3	0.00
2455949	4	2	3	0.00
2455949	5	2	3	0.00
2455949	6	2	3	0.00
2455949	1	3	3	0.00
2455949	2	3	3	0.00
2455949	3	3	3	0.00
2455949	4	3	3	0.00
2455949	5	3	3	0.00
2455949	6	3	3	0.00
2455949	1	4	3	0.00
2455949	2	4	3	0.00
2455949	3	4	3	0.00
2455949	4	4	3	0.00
2455949	5	4	3	0.00
2455949	6	4	3	0.00
2455949	1	5	3	0.00
2455949	2	5	3	0.00
2455949	3	5	3	0.00
2455949	4	5	3	0.00
2455949	5	5	3	0.00
2455949	6	5	3	0.00
2455949	1	6	3	0.00
2455949	2	6	3	0.00
2455949	3	6	3	0.00
2455949	4	6	3	0.00
2455949	5	6	3	0.00
2455949	6	6	3	0.00
2455949	1	1	4	0.00
2455949	2	1	4	0.00
2455949	3	1	4	0.00
2455949	4	1	4	0.00
2455949	5	1	4	0.00
2455949	6	1	4	0.00
2455949	1	2	4	0.00
2455949	2	2	4	0.00
2455949	3	2	4	0.00
2455949	4	2	4	0.00
2455949	5	2	4	0.00
2455949	6	2	4	0.00
2455949	1	3	4	0.00
2455949	2	3	4	0.00
2455949	3	3	4	0.00
2455949	4	3	4	0.00
2455949	5	3	4	0.00
2455949	6	3	4	0.00
2455949	1	4	4	0.00
2455949	2	4	4	0.00
2455949	3	4	4	0.00
2455949	4	4	4	0.00
2455949	5	4	4	0.00
2455949	6	4	4	0.00
2455949	1	5	4	0.00
2455949	2	5	4	0.00
2455949	3	5	4	0.00
2455949	4	5	4	0.00
2455949	5	5	4	0.00
2455949	6	5	4	0.00
2455949	1	6	4	0.00
2455949	2	6	4	0.00
2455949	3	6	4	0.00
2455949	4	6	4	0.00
2455949	5	6	4	0.00
2455949	6	6	4	0.00
2455956	1	1	1	0.00
2455956	2	1	1	0.00
2455956	3	1	1	0.00
2455956	4	1	1	0.00
2455956	5	1	1	0.00
2455956	6	1	1	0.00
2455956	1	2	1	0.00
2455956	2	2	1	0.00
2455956	3	2	1	0.00
2455956	4	2	1	0.00
2455956	5	2	1	0.00
2455956	6	2	1	0.00
2455956	1	3	1	0.00
2455956	2	3	1	0.00
2455956	3	3	1	0.00
2455956	4	3	1	0.00
2455956	5	3	1	0.00
2455956	6	3	1	0.00
2455956	1	4	1	0.00
2455956	2	4	1	0.00
2455956	3	4	1	0.00
2455956	4	4	1	0.00
2455956	5	4	1	0.00
2455956	6	4	1	0.00
2455956	1	5	1	0.00
2455956	2	5	1	0.00
2455956	3	5	1	0.00
2455956	4	5	1	0.00
2455956	5	5	1	0.00
2455956	6	5	1	0.00
2455956	1	6	1	0.00
2455956	2	6	1	0.00
2455956	3	6	1	0.00
2455956	4	6	1	0.00
2455956	5	6	1	0.00
2455956	6	6	1	0.00
2455956	1	1	2	0.00
2455956	2	1	2	0.00
2455956	3	1	2	0.00
2455956	4	1	2	0.00
2455956	5	1	2	0.00
2455956	6	1	2	0.00
2455956	1	2	2	0.00
2455956	2	2	2	0.00
2455956	3	2	2	0.00
2455956	4	2	2	0.00
2455956	5	2	2	0.00
2455956	6	2	2	0.00
2455956	1	3	2	0.00
2455956	2	3	2	0.00
2455956	3	3	2	0.00
2455956	4	3	2	0.15
2455956	5	3	2	0.08
2455956	6	3	2	0.00
2455956	1	4	2	0.00
2455956	2	4	2	0.00
2455956	3	4	2	0.00
2455956	4	4	2	0.00
2455956	5	4	2	0.00
2455956	6	4	2	0.00
2455956	1	5	2	0.00
2455956	2	5	2	0.00
2455956	3	5	2	0.00
2455956	4	5	2	0.00
2455956	5	5	2	0.00
2455956	6	5	2	0.00
2455956	1	6	2	0.00
2455956	2	6	2	0.00
2455956	3	6	2	0.00
2455956	4	6	2	0.00
2455956	5	6	2	0.00
2455956	6	6	2	0.00
2455956	1	1	3	0.00
2455956	2	1	3	0.00
2455956	3	1	3	0.00
2455956	4	1	3	0.00
2455956	5	1	3	0.00
2455956	6	1	3	0.00
2455956	1	2	3	0.00
2455956	2	2	3	0.00
2455956	3	2	3	0.00
2455956	4	2	3	0.00
2455956	5	2	3	0.02
2455956	6	2	3	0.00
2455956	1	3	3	0.00
2455956	2	3	3	0.00
2455956	3	3	3	0.00
2455956	4	3	3	0.14
2455956	5	3	3	1.20
2455956	6	3	3	0.00
2455956	1	4	3	0.00
2455956	2	4	3	0.00
2455956	3	4	3	0.00
2455956	4	4	3	0.00
2455956	5	4	3	0.00
2455956	6	4	3	0.00
2455956	1	5	3	0.00
2455956	2	5	3	0.00
2455956	3	5	3	0.00
2455956	4	5	3	0.00
2455956	5	5	3	0.00
2455956	6	5	3	0.00
2455956	1	6	3	0.00
2455956	2	6	3	0.00
2455956	3	6	3	0.00
2455956	4	6	3	0.00
2455956	5	6	3	0.00
2455956	6	6	3	0.00
2455956	1	1	4	0.00
2455956	2	1	4	0.00
2455956	3	1	4	0.00
2455956	4	1	4	0.00
2455956	5	1	4	0.00
2455956	6	1	4	0.00
2455956	1	2	4	0.00
2455956	2	2	4	0.00
2455956	3	2	4	0.00
2455956	4	2	4	0.00
2455956	5	2	4	0.02
2455956	6	2	4	0.00
2455956	1	3	4	0.00
2455956	2	3	4	0.00
2455956	3	3	4	0.00
2455956	4	3	4	0.00
2455956	5	3	4	1.63
2455956	6	3	4	0.00
2455956	1	4	4	0.00
2455956	2	4	4	0.00
2455956	3	4	4	0.00
2455956	4	4	4	0.00
2455956	5	4	4	0.00
2455956	6	4	4	0.00
2455956	1	5	4	0.00
2455956	2	5	4	0.00
2455956	3	5	4	0.00
2455956	4	5	4	0.00
2455956	5	5	4	0.00
2455956	6	5	4	0.00
2455956	1	6	4	0.00
2455956	2	6	4	0.00
2455956	3	6	4	0.00
2455956	4	6	4	0.00
2455956	5	6	4	0.00
2455956	6	6	4	0.00
2455963	1	1	1	0.00
2455963	2	1	1	0.00
2455963	3	1	1	0.00
2455963	4	1	1	0.00
2455963	5	1	1	0.00
2455963	6	1	1	0.00
2455963	1	2	1	0.00
2455963	2	2	1	0.00
2455963	3	2	1	0.00
2455963	4	2	1	0.00
2455963	5	2	1	0.00
2455963	6	2	1	0.00
2455963	1	3	1	0.00
2455963	2	3	1	0.00
2455963	3	3	1	0.00
2455963	4	3	1	0.00
2455963	5	3	1	0.00
2455963	6	3	1	0.00
2455963	1	4	1	0.00
2455963	2	4	1	0.00
2455963	3	4	1	0.00
2455963	4	4	1	0.00
2455963	5	4	1	0.00
2455963	6	4	1	0.00
2455963	1	5	1	0.00
2455963	2	5	1	0.00
2455963	3	5	1	0.00
2455963	4	5	1	0.00
2455963	5	5	1	0.00
2455963	6	5	1	0.00
2455963	1	6	1	0.00
2455963	2	6	1	0.00
2455963	3	6	1	0.00
2455963	4	6	1	0.00
2455963	5	6	1	0.00
2455963	6	6	1	0.00
2455963	1	1	2	0.00
2455963	2	1	2	0.00
2455963	3	1	2	0.00
2455963	4	1	2	0.00
2455963	5	1	2	0.00
2455963	6	1	2	0.00
2455963	1	2	2	0.00
2455963	2	2	2	0.00
2455963	3	2	2	0.00
2455963	4	2	2	0.00
2455963	5	2	2	0.00
2455963	6	2	2	0.00
2455963	1	3	2	0.00
2455963	2	3	2	0.00
2455963	3	3	2	0.00
2455963	4	3	2	0.00
2455963	5	3	2	0.02
2455963	6	3	2	0.00
2455963	1	4	2	0.00
2455963	2	4	2	0.00
2455963	3	4	2	0.00
2455963	4	4	2	0.00
2455963	5	4	2	0.00
2455963	6	4	2	0.00
2455963	1	5	2	0.00
2455963	2	5	2	0.00
2455963	3	5	2	0.00
2455963	4	5	2	0.00
2455963	5	5	2	0.00
2455963	6	5	2	0.00
2455963	1	6	2	0.00
2455963	2	6	2	0.00
2455963	3	6	2	0.00
2455963	4	6	2	0.00
2455963	5	6	2	0.00
2455963	6	6	2	0.00
2455963	1	1	3	0.00
2455963	2	1	3	0.00
2455963	3	1	3	0.00
2455963	4	1	3	0.00
2455963	5	1	3	0.00
2455963	6	1	3	0.00
2455963	1	2	3	0.00
2455963	2	2	3	0.00
2455963	3	2	3	0.00
2455963	4	2	3	0.00
2455963	5	2	3	0.00
2455963	6	2	3	0.00
2455963	1	3	3	0.00
2455963	2	3	3	0.00
2455963	3	3	3	0.00
2455963	4	3	3	0.00
2455963	5	3	3	0.10
2455963	6	3	3	0.00
2455963	1	4	3	0.00
2455963	2	4	3	0.00
2455963	3	4	3	0.00
2455963	4	4	3	0.00
2455963	5	4	3	0.00
2455963	6	4	3	0.00
2455963	1	5	3	0.00
2455963	2	5	3	0.00
2455963	3	5	3	0.00
2455963	4	5	3	0.00
2455963	5	5	3	0.00
2455963	6	5	3	0.00
2455963	1	6	3	0.00
2455963	2	6	3	0.00
2455963	3	6	3	0.00
2455963	4	6	3	0.00
2455963	5	6	3	0.00
2455963	6	6	3	0.00
2455963	1	1	4	0.00
2455963	2	1	4	0.00
2455963	3	1	4	0.00
2455963	4	1	4	0.00
2455963	5	1	4	0.00
2455963	6	1	4	0.00
2455963	1	2	4	0.00
2455963	2	2	4	0.00
2455963	3	2	4	0.00
2455963	4	2	4	0.00
2455963	5	2	4	0.00
2455963	6	2	4	0.00
2455963	1	3	4	0.00
2455963	2	3	4	0.00
2455963	3	3	4	0.00
2455963	4	3	4	0.00
2455963	5	3	4	0.00
2455963	6	3	4	0.00
2455963	1	4	4	0.00
2455963	2	4	4	0.00
2455963	3	4	4	0.00
2455963	4	4	4	0.00
2455963	5	4	4	0.00
2455963	6	4	4	0.00
2455963	1	5	4	0.00
2455963	2	5	4	0.00
2455963	3	5	4	0.00
2455963	4	5	4	0.00
2455963	5	5	4	0.00
2455963	6	5	4	0.00
2455963	1	6	4	0.00
2455963	2	6	4	0.00
2455963	3	6	4	0.00
2455963	4	6	4	0.00
2455963	5	6	4	0.00
2455963	6	6	4	0.00
2455970	1	1	1	0.00
2455970	2	1	1	0.00
2455970	3	1	1	0.00
2455970	4	1	1	0.00
2455970	5	1	1	0.00
2455970	6	1	1	0.00
2455970	1	2	1	0.00
2455970	2	2	1	0.00
2455970	3	2	1	0.00
2455970	4	2	1	0.00
2455970	5	2	1	0.00
2455970	6	2	1	0.00
2455970	1	3	1	0.00
2455970	2	3	1	0.00
2455970	3	3	1	0.00
2455970	4	3	1	0.00
2455970	5	3	1	0.00
2455970	6	3	1	0.00
2455970	1	4	1	0.00
2455970	2	4	1	0.00
2455970	3	4	1	0.00
2455970	4	4	1	0.00
2455970	5	4	1	0.00
2455970	6	4	1	0.00
2455970	1	5	1	0.00
2455970	2	5	1	0.00
2455970	3	5	1	0.00
2455970	4	5	1	0.00
2455970	5	5	1	0.00
2455970	6	5	1	0.00
2455970	1	6	1	0.00
2455970	2	6	1	0.00
2455970	3	6	1	0.00
2455970	4	6	1	0.00
2455970	5	6	1	0.00
2455970	6	6	1	0.00
2455970	1	1	2	0.00
2455970	2	1	2	0.00
2455970	3	1	2	0.00
2455970	4	1	2	0.00
2455970	5	1	2	0.00
2455970	6	1	2	0.00
2455970	1	2	2	0.00
2455970	2	2	2	0.00
2455970	3	2	2	0.00
2455970	4	2	2	0.00
2455970	5	2	2	0.00
2455970	6	2	2	0.00
2455970	1	3	2	0.00
2455970	2	3	2	0.00
2455970	3	3	2	0.00
2455970	4	3	2	0.00
2455970	5	3	2	0.00
2455970	6	3	2	0.00
2455970	1	4	2	0.00
2455970	2	4	2	0.00
2455970	3	4	2	0.00
2455970	4	4	2	0.00
2455970	5	4	2	0.00
2455970	6	4	2	0.00
2455970	1	5	2	0.00
2455970	2	5	2	0.00
2455970	3	5	2	0.00
2455970	4	5	2	0.00
2455970	5	5	2	0.00
2455970	6	5	2	0.00
2455970	1	6	2	0.00
2455970	2	6	2	0.00
2455970	3	6	2	0.00
2455970	4	6	2	0.00
2455970	5	6	2	0.00
2455970	6	6	2	0.00
2455970	1	1	3	0.00
2455970	2	1	3	0.00
2455970	3	1	3	0.00
2455970	4	1	3	0.00
2455970	5	1	3	0.00
2455970	6	1	3	0.00
2455970	1	2	3	0.00
2455970	2	2	3	0.00
2455970	3	2	3	0.00
2455970	4	2	3	0.00
2455970	5	2	3	0.00
2455970	6	2	3	0.00
2455970	1	3	3	0.00
2455970	2	3	3	0.00
2455970	3	3	3	0.00
2455970	4	3	3	0.00
2455970	5	3	3	0.00
2455970	6	3	3	0.00
2455970	1	4	3	0.00
2455970	2	4	3	0.00
2455970	3	4	3	0.00
2455970	4	4	3	0.00
2455970	5	4	3	0.00
2455970	6	4	3	0.00
2455970	1	5	3	0.00
2455970	2	5	3	0.00
2455970	3	5	3	0.00
2455970	4	5	3	0.00
2455970	5	5	3	0.00
2455970	6	5	3	0.00
2455970	1	6	3	0.00
2455970	2	6	3	0.00
2455970	3	6	3	0.00
2455970	4	6	3	0.00
2455970	5	6	3	0.00
2455970	6	6	3	0.00
2455970	1	1	4	0.00
2455970	2	1	4	0.00
2455970	3	1	4	0.00
2455970	4	1	4	0.00
2455970	5	1	4	0.00
2455970	6	1	4	0.00
2455970	1	2	4	0.00
2455970	2	2	4	0.00
2455970	3	2	4	0.00
2455970	4	2	4	0.00
2455970	5	2	4	0.00
2455970	6	2	4	0.00
2455970	1	3	4	0.00
2455970	2	3	4	0.00
2455970	3	3	4	0.00
2455970	4	3	4	0.00
2455970	5	3	4	0.00
2455970	6	3	4	0.00
2455970	1	4	4	0.00
2455970	2	4	4	0.00
2455970	3	4	4	0.00
2455970	4	4	4	0.00
2455970	5	4	4	0.00
2455970	6	4	4	0.00
2455970	1	5	4	0.00
2455970	2	5	4	0.00
2455970	3	5	4	0.00
2455970	4	5	4	0.00
